MATCH DATE,TEAM,NAME,POSITION,TRIES,TRY ASSISTS,CONVERSION GOALS,PENALTY GOALS,DROP GOALS,POINTS,PASSES,RUNS,METERS RUN,CLEAN BREAKS,DEFENDERS BEATEN,OFFLOADS,TURNOVERS CONCEDED,TACKLES,MISSED TACKLES,LINEOUTS WON,PENALTIES CONCEDED,YELLOW CARDS,RED CARDS,OPPOSING TEAM
08/03/20,FRA,Greg Alldritt,N8,0,0,0,0,0,0,4,16,64,0,2,2,1,6,2,0,1,0,0,SCOT
08/03/20,FRA,Peato Mauvaka,R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,SCOT
08/03/20,FRA,Jean-Baptiste Gros,R,0,0,0,0,0,0,2,4,2,1,0,1,0,3,0,0,1,0,0,SCOT
08/03/20,FRA,Demba Bamba,R,0,0,0,0,0,0,1,8,7,0,3,1,0,0,0,0,1,0,0,SCOT
08/03/20,FRA,Romain Taofifenua,R,0,0,0,0,0,0,2,5,10,0,1,0,0,3,0,0,0,0,0,SCOT
08/03/20,FRA,Dylan Cretin,R,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,SCOT
08/03/20,FRA,Baptiste Serin,R,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,SCOT
08/03/20,FRA,Matthieu Jalibert,R,0,0,2,1,0,7,21,12,62,3,3,1,2,5,2,0,0,0,0,SCOT
08/03/20,FRA,Thomas Ramos,R,0,0,0,0,0,0,1,1,17,1,1,1,0,0,0,0,0,0,0,SCOT
24/10/20,IRE,Jacob Stockdale,FB,0,0,0,0,0,0,8,10,133,2,3,2,3,3,2,0,0,0,0,ITA
24/10/20,IRE,Andrew Conway,W,0,0,0,0,0,0,3,6,41,0,2,0,1,0,1,0,0,0,0,ITA
24/10/20,IRE,Garry Ringrose,C,0,0,0,0,0,0,9,3,13,0,0,0,0,1,1,0,0,0,0,ITA
24/10/20,IRE,Bundee Aki,C,1,0,0,0,0,5,9,8,53,3,3,0,1,8,1,0,1,0,0,ITA
24/10/20,IRE,Hugo Keenan,W,2,0,0,0,0,10,7,11,113,3,4,3,1,7,0,0,0,0,0,ITA
24/10/20,IRE,Johnny Sexton,FH,1,0,5,1,0,18,15,2,13,2,2,0,2,9,1,0,0,0,0,ITA
24/10/20,IRE,Conor Murray,SH,0,2,0,0,0,0,51,2,24,1,0,1,0,8,0,0,2,1,0,ITA
24/10/20,IRE,Cian Healy,P,0,0,0,0,0,0,1,3,4,0,0,1,0,8,2,0,1,0,0,ITA
24/10/20,IRE,Rob Herring,H,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,6,0,0,0,ITA
24/10/20,IRE,Andrew Porter,P,0,0,0,0,0,0,1,5,5,0,0,0,0,5,1,0,1,0,0,ITA
24/10/20,IRE,Tadhg Beirne,L,0,0,0,0,0,0,3,8,5,0,0,0,0,15,1,0,0,0,0,ITA
24/10/20,IRE,James Ryan,L,0,0,0,0,0,0,2,6,10,0,1,0,1,7,0,0,2,0,0,ITA
24/10/20,IRE,Caelan Doris,FL,0,0,0,0,0,0,3,6,33,2,2,0,0,6,0,0,0,0,0,ITA
24/10/20,IRE,Will Connors,FL,1,0,0,0,0,5,4,10,16,1,1,0,0,19,0,0,0,0,0,ITA
24/10/20,IRE,Christiaan Johan Stander,N8,1,0,0,0,0,5,6,21,75,2,5,1,0,4,1,0,0,0,0,ITA
24/10/20,IRE,Dave Heffernan,R,1,0,0,0,0,5,1,3,9,0,1,0,0,6,0,3,0,0,0,ITA
24/10/20,IRE,Ed Byrne,R,0,0,0,0,0,0,1,3,6,1,0,0,0,4,1,0,0,0,0,ITA
24/10/20,IRE,Finlay Bealham,R,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,ITA
24/10/20,IRE,Ultan Dillane,R,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,ITA
24/10/20,IRE,Peter O'Mahony,R,0,1,0,0,0,0,3,4,5,0,0,1,2,3,0,0,0,0,0,ITA
24/10/20,IRE,Jamison Gibson-Park,R,0,0,0,0,0,0,20,1,4,0,0,0,0,0,0,0,0,0,0,ITA
24/10/20,IRE,Ross Byrne,R,0,0,1,0,0,2,8,2,2,0,0,0,0,1,0,0,1,0,0,ITA
24/10/20,IRE,Robbie Henshaw,R,0,1,0,0,0,0,6,7,17,0,0,1,0,7,0,0,0,0,0,ITA
24/10/20,ITA,Jayden Hayward,FB,0,0,0,0,0,0,5,8,45,0,1,0,0,3,3,0,0,0,0,IRE
24/10/20,ITA,Edoardo Padovani,W,1,0,0,0,0,5,0,6,54,1,1,0,1,5,3,0,0,0,0,IRE
24/10/20,ITA,Luca Morisi,C,0,0,0,0,0,0,3,7,0,0,0,1,0,7,0,0,1,0,0,IRE
24/10/20,ITA,Carlo Canna,C,0,0,0,0,0,0,6,8,6,0,2,0,2,11,5,0,0,0,0,IRE
24/10/20,ITA,Mattia Bellini,W,0,0,0,0,0,0,2,4,12,0,0,0,1,1,2,0,0,0,0,IRE
24/10/20,ITA,Paolo Garbisi,FH,1,0,2,1,0,12,15,7,47,1,4,0,0,5,0,0,0,0,0,IRE
24/10/20,ITA,Marcello Violi,SH,0,0,0,0,0,0,77,3,16,1,1,1,0,4,0,0,0,0,0,IRE
24/10/20,ITA,Danilo Fischetti,P,0,0,0,0,0,0,0,4,4,0,0,0,0,9,3,0,1,0,0,IRE
24/10/20,ITA,Luca Bigi,H,0,0,0,0,0,0,0,6,1,0,0,0,0,5,1,12,0,0,0,IRE
24/10/20,ITA,Giosue Zilocchi,P,0,0,0,0,0,0,1,2,2,0,0,0,0,5,0,0,1,0,0,IRE
24/10/20,ITA,Marco Lazzaroni,L,0,0,0,0,0,0,2,6,14,0,0,0,0,13,1,0,0,0,0,IRE
24/10/20,ITA,Niccolo Cannone,L,0,0,0,0,0,0,2,3,0,0,0,0,1,7,0,0,0,0,0,IRE
24/10/20,ITA,Seb Negri,FL,0,0,0,0,0,0,2,9,24,1,0,0,1,9,0,0,2,0,0,IRE
24/10/20,ITA,Braam Steyn,FL,0,0,0,0,0,0,3,5,6,1,0,0,0,7,2,0,2,0,0,IRE
24/10/20,ITA,Jake Polledri,N8,0,0,0,0,0,0,9,15,15,0,3,2,1,13,1,0,2,0,0,IRE
24/10/20,ITA,Gianmarco Lucchesi,R,0,0,0,0,0,0,1,3,2,0,0,0,0,8,0,3,1,0,0,IRE
24/10/20,ITA,Simone Ferrari,R,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,IRE
24/10/20,ITA,Pietro Ceccarelli,R,0,0,0,0,0,0,1,2,0,0,0,0,0,7,1,0,0,0,0,IRE
24/10/20,ITA,David Sisi,R,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,IRE
24/10/20,ITA,Johan Meyer,R,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,IRE
24/10/20,ITA,Maxime Mbanda,R,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,0,IRE
24/10/20,ITA,Callum Braley,R,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,IRE
24/10/20,ITA,Federico Mori,R,0,0,0,0,0,0,1,3,19,0,0,0,0,3,1,0,0,0,0,IRE
31/10/20,WALES,Leigh Halfpenny,FB,0,0,0,1,0,3,2,2,5,0,0,0,1,1,0,1,0,0,0,SCOT
31/10/20,WALES,Liam Williams,W,0,0,0,0,0,0,1,4,26,0,1,0,0,3,0,0,2,0,0,SCOT
31/10/20,WALES,Jonathan Davies,C,0,0,0,0,0,0,3,5,8,0,2,0,0,6,4,0,1,0,0,SCOT
31/10/20,WALES,Owen Watkin,C,0,0,0,0,0,0,4,4,5,0,2,0,2,11,2,0,0,0,0,SCOT
31/10/20,WALES,Josh Adams,W,0,0,0,0,0,0,3,7,37,1,1,1,1,2,1,0,1,0,0,SCOT
31/10/20,WALES,Dan Biggar,FH,0,0,1,0,0,2,5,4,1,0,0,1,0,4,1,0,0,0,0,SCOT
31/10/20,WALES,Gareth Davies,SH,0,0,0,0,0,0,44,3,6,1,1,0,0,10,2,0,0,0,0,SCOT
31/10/20,WALES,Rhys Carre,P,1,0,0,0,0,5,0,6,5,0,0,0,0,4,3,0,1,0,0,SCOT
31/10/20,WALES,Ryan Elias,H,0,0,0,0,0,0,1,6,13,0,0,0,0,11,0,7,1,0,0,SCOT
31/10/20,WALES,Tomas Francis,P,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,SCOT
31/10/20,WALES,Will Rowlands,L,0,0,0,0,0,0,2,5,9,1,2,0,1,5,0,0,1,0,0,SCOT
31/10/20,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,2,8,8,0,0,0,0,16,0,0,3,0,0,SCOT
31/10/20,WALES,Shane Lewis-Hughes,FL,0,0,0,0,0,0,4,7,16,0,1,2,0,21,1,0,1,0,0,SCOT
31/10/20,WALES,Jonathan Davies,FL,0,0,0,0,0,0,4,5,3,0,0,0,1,12,2,0,1,0,0,SCOT
31/10/20,WALES,Toby Faletau,N8,0,0,0,0,0,0,2,5,20,0,1,0,1,6,2,0,1,0,0,SCOT
31/10/20,WALES,Sam Parry,R,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,SCOT
31/10/20,WALES,Wyn Jones,R,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,SCOT
31/10/20,WALES,Dillon Lewis,R,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,SCOT
31/10/20,WALES,Cory Hill,R,0,0,0,0,0,0,2,1,0,0,0,0,0,7,2,0,1,0,0,SCOT
31/10/20,WALES,Aaron Wainwright,R,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,SCOT
31/10/20,WALES,Liam Williams,R,0,0,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,SCOT
31/10/20,WALES,Rhys Patchell,R,0,0,0,0,0,0,11,4,20,0,0,1,0,2,2,0,0,0,0,SCOT
31/10/20,WALES,Nick Tompkins,R,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,SCOT
31/10/20,SCOT,Stuart Hogg,FB,0,0,0,1,0,3,9,8,79,2,4,0,1,0,0,0,1,0,0,WALES
31/10/20,SCOT,Darcy Graham,W,0,0,0,0,0,0,0,5,17,1,2,0,4,2,0,0,0,0,0,WALES
31/10/20,SCOT,Chris Harris,C,0,0,0,0,0,0,3,7,42,0,2,0,1,6,2,0,0,0,0,WALES
31/10/20,SCOT,James Lang,C,0,0,0,0,0,0,5,7,8,0,0,0,0,5,3,0,0,0,0,WALES
31/10/20,SCOT,Blair Kinghorn,W,0,0,0,0,0,0,2,5,15,1,1,0,1,1,0,0,0,0,0,WALES
31/10/20,SCOT,Finn Russell,FH,0,0,0,1,0,3,14,0,0,0,0,0,1,1,1,0,0,0,0,WALES
31/10/20,SCOT,Ali Price,SH,0,0,0,0,0,0,91,4,6,0,0,1,1,6,1,0,0,0,0,WALES
31/10/20,SCOT,Rory Sutherland,P,0,0,0,0,0,0,1,5,5,0,1,0,1,7,0,0,1,0,0,WALES
31/10/20,SCOT,Fraser Brown,H,0,0,0,0,0,0,2,4,0,0,0,0,1,6,0,6,2,0,0,WALES
31/10/20,SCOT,Zander Fagerson,P,0,0,0,0,0,0,0,7,6,0,0,0,0,9,0,0,1,0,0,WALES
31/10/20,SCOT,Scott Cummings,L,0,0,0,0,0,0,3,7,2,0,0,0,0,9,1,0,0,0,0,WALES
31/10/20,SCOT,Jonny Gray,L,0,0,0,0,0,0,4,10,13,0,1,0,0,10,0,0,0,0,0,WALES
31/10/20,SCOT,Jamie Ritchie,FL,0,0,0,0,0,0,3,9,16,1,1,0,1,11,0,0,0,0,0,WALES
31/10/20,SCOT,Hamish Watson,FL,0,0,0,0,0,0,6,8,10,0,3,0,1,11,0,0,0,0,0,WALES
31/10/20,SCOT,Blade Thomson,N8,0,0,0,0,0,0,0,4,3,0,0,0,0,9,1,0,0,0,0,WALES
31/10/20,SCOT,Stuart McInally,R,1,0,0,0,0,5,0,8,4,0,0,0,0,2,0,5,1,0,0,WALES
31/10/20,SCOT,Oli Kebble,R,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,WALES
31/10/20,SCOT,Simon Berghan,R,0,0,0,0,0,0,2,4,2,0,0,0,0,2,0,0,0,0,0,WALES
31/10/20,SCOT,Ben Toolis,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
31/10/20,SCOT,Cornell Du Preez,R,0,0,0,0,0,0,1,6,1,0,0,0,0,2,0,0,0,0,0,WALES
31/10/20,SCOT,Scott Steele,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
31/10/20,SCOT,Adam Hastings,R,0,0,0,1,0,3,6,5,37,0,5,0,3,1,2,0,0,0,0,WALES
31/10/20,SCOT,Duhan Van Der Merwe,R,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,WALES
31/10/20,ITA,Matteo Minozzi,FB,0,0,0,0,0,0,1,7,24,2,2,0,2,1,1,0,0,0,0,ENG
31/10/20,ITA,Edoardo Padovani,W,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENG
31/10/20,ITA,Luca Morisi,C,0,0,0,0,0,0,3,6,9,0,0,0,0,5,1,0,0,0,0,ENG
31/10/20,ITA,Carlo Canna,C,0,1,0,0,0,0,7,6,10,1,1,0,2,7,1,0,0,0,0,ENG
31/10/20,ITA,Mattia Bellini,W,0,0,0,0,0,0,4,9,26,0,4,2,2,3,0,0,1,0,0,ENG
31/10/20,ITA,Paolo Garbisi,FH,0,0,0,0,0,0,11,3,2,0,1,0,3,6,1,0,0,0,0,ENG
31/10/20,ITA,Marcello Violi,SH,0,0,0,0,0,0,55,3,2,0,1,0,4,8,3,0,0,0,0,ENG
31/10/20,ITA,Danilo Fischetti,P,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,ENG
31/10/20,ITA,Luca Bigi,H,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,14,1,0,0,ENG
31/10/20,ITA,Giosue Zilocchi,P,0,0,0,0,0,0,0,2,1,0,0,0,0,8,0,0,3,0,0,ENG
31/10/20,ITA,Marco Lazzaroni,L,0,0,0,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,ENG
31/10/20,ITA,Niccolo Cannone,L,0,0,0,0,0,0,2,3,0,0,0,0,0,7,0,0,0,0,0,ENG
31/10/20,ITA,Seb Negri,FL,0,0,0,0,0,0,3,9,24,0,0,0,1,4,0,0,0,0,0,ENG
31/10/20,ITA,Braam Steyn,FL,0,0,0,0,0,0,3,3,1,0,0,0,1,4,3,0,1,0,0,ENG
31/10/20,ITA,Jake Polledri,N8,1,0,0,0,0,5,0,12,56,1,5,0,1,8,0,0,4,1,0,ENG
31/10/20,ITA,Gianmarco Lucchesi,R,0,0,0,0,0,0,1,5,0,0,0,0,0,3,0,4,0,0,0,ENG
31/10/20,ITA,Simone Ferrari,R,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,ENG
31/10/20,ITA,Pietro Ceccarelli,R,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,ENG
31/10/20,ITA,David Sisi,R,0,0,0,0,0,0,3,2,1,0,0,0,0,4,0,0,0,0,0,ENG
31/10/20,ITA,Johan Meyer,R,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ENG
31/10/20,ITA,Maxime Mbanda,R,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,ENG
31/10/20,ITA,Guglielmo Palazzani,R,0,0,0,0,0,0,1,4,25,0,1,0,1,1,0,0,0,0,0,ENG
31/10/20,ITA,Federico Mori,R,0,0,0,0,0,0,0,1,16,1,0,0,0,0,1,0,0,0,0,ENG
31/10/20,ENG,George Furbank,FB,0,0,0,0,0,0,2,3,16,0,0,0,0,2,0,0,0,0,0,ITA
31/10/20,ENG,Anthony Watson,W,0,0,0,0,0,0,3,2,7,0,1,0,0,2,2,0,0,0,0,ITA
31/10/20,ENG,Jonathan Joseph,C,0,0,0,0,0,0,1,4,5,0,0,0,1,1,0,0,0,0,0,ITA
31/10/20,ENG,Henry Slade,C,1,0,0,0,0,5,2,10,16,1,2,0,1,4,0,0,0,0,0,ITA
31/10/20,ENG,Jonny May,W,0,0,0,0,0,0,4,7,49,0,1,0,1,5,1,0,1,0,0,ITA
31/10/20,ENG,Owen Farrell,FH,0,1,3,1,0,9,14,3,19,1,1,1,0,3,2,0,0,0,0,ITA
31/10/20,ENG,Ben Youngs,SH,2,0,0,0,0,10,43,5,64,2,3,0,2,3,4,0,0,0,0,ITA
31/10/20,ENG,Mako Vunipola,P,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,1,0,0,ITA
31/10/20,ENG,Jamie George,H,1,0,0,0,0,5,3,3,0,0,0,1,1,4,1,13,0,0,0,ITA
31/10/20,ENG,Kyle Sinckler,P,0,0,0,0,0,0,1,3,2,0,0,0,1,2,2,0,0,0,0,ITA
31/10/20,ENG,Maro Itoje,L,0,0,0,0,0,0,3,5,9,0,0,0,1,9,0,0,2,0,0,ITA
31/10/20,ENG,Jonny Hill,L,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,ITA
31/10/20,ENG,Tom Curry,FL,1,0,0,0,0,5,3,8,35,1,2,0,1,10,1,0,2,0,0,ITA
31/10/20,ENG,Sam Underhill,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,ITA
31/10/20,ENG,Billy Vunipola,N8,0,0,0,0,0,0,6,12,53,0,2,0,1,5,1,0,1,0,0,ITA
31/10/20,ENG,Tom Dunn,R,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,ITA
31/10/20,ENG,Ellis Genge,R,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,1,0,0,ITA
31/10/20,ENG,Will Stuart,R,0,0,0,0,0,0,0,3,12,0,0,0,1,3,0,0,1,0,0,ITA
31/10/20,ENG,Charlie Ewels,R,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,ITA
31/10/20,ENG,Ben Earl,R,0,1,0,0,0,0,4,3,12,1,0,1,0,6,0,0,1,0,0,ITA
31/10/20,ENG,Dan Robson,R,0,0,0,0,0,0,14,5,9,0,0,0,0,0,0,0,1,0,0,ITA
31/10/20,ENG,Ollie Lawrence,R,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,ITA
31/10/20,ENG,Ollie Thorley,R,0,0,0,0,0,0,0,3,10,0,0,0,1,1,0,0,0,0,0,ITA
31/10/20,FRA,Anthony Bouthier,FB,0,0,0,0,0,0,4,6,10,0,2,2,0,0,0,0,2,1,0,IRE
31/10/20,FRA,Vincent Rattez,W,0,0,0,0,0,0,2,1,9,0,0,0,0,3,2,0,0,0,0,IRE
31/10/20,FRA,Virimi Vakatawa,C,1,0,0,0,0,5,6,5,19,1,0,2,0,4,1,0,1,0,0,IRE
31/10/20,FRA,Arthur Vincent,C,0,0,0,0,0,0,5,10,33,0,1,0,1,9,4,0,2,0,0,IRE
31/10/20,FRA,Gael Fickou,W,0,1,0,0,0,0,5,6,47,3,3,1,1,6,0,0,0,0,0,IRE
31/10/20,FRA,Romain Ntamack,FH,1,1,2,3,0,18,12,7,35,2,1,0,1,10,2,0,0,0,0,IRE
31/10/20,FRA,Antoine Dupont,SH,1,1,0,0,0,5,51,9,63,3,2,4,2,4,2,0,0,0,0,IRE
31/10/20,FRA,Cyril Baille,P,0,0,0,0,0,0,2,6,5,0,0,1,3,5,0,0,2,0,0,IRE
31/10/20,FRA,Julien Marchand,H,0,0,0,0,0,0,1,4,1,0,0,1,0,7,0,5,1,0,0,IRE
31/10/20,FRA,Mohamed Haouas,P,0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,0,0,0,0,IRE
31/10/20,FRA,Bernard Le Roux,L,0,0,0,0,0,0,1,8,8,0,0,0,1,13,1,0,0,0,0,IRE
31/10/20,FRA,Paul Willemse,L,0,0,0,0,0,0,3,4,2,0,0,0,2,19,3,0,2,0,0,IRE
31/10/20,FRA,Francois Cros,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,IRE
31/10/20,FRA,Charles Ollivon,FL,0,0,0,0,0,0,5,7,15,1,0,2,2,20,0,0,0,0,0,IRE
31/10/20,FRA,Greg Alldritt,N8,0,0,0,0,0,0,3,8,20,0,3,0,0,23,0,0,1,0,0,IRE
31/10/20,FRA,Camille Chat,R,0,0,0,0,0,0,0,3,5,0,0,0,0,5,1,1,1,0,0,IRE
31/10/20,FRA,Jean-Baptiste Gros,R,0,0,0,0,0,0,0,3,5,0,0,0,0,3,1,0,1,0,0,IRE
31/10/20,FRA,Demba Bamba,R,0,0,0,0,0,0,1,6,9,0,1,0,0,3,1,0,0,0,0,IRE
31/10/20,FRA,Romain Taofifenua,R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,IRE
31/10/20,FRA,Dylan Cretin,R,0,0,0,0,0,0,0,3,4,1,0,0,0,1,0,0,1,0,0,IRE
31/10/20,FRA,Baptiste Serin,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,IRE
31/10/20,FRA,Arthur Retiere,R,0,0,0,0,0,0,0,2,8,0,0,0,1,1,2,0,0,0,0,IRE
31/10/20,FRA,Thomas Ramos,R,0,0,0,0,0,0,3,2,27,1,2,1,0,0,0,1,0,0,0,IRE
31/10/20,IRE,Jacob Stockdale,FB,1,0,0,0,0,5,4,16,118,1,6,0,3,1,2,0,1,0,0,FRA
31/10/20,IRE,Andrew Conway,W,0,0,0,0,0,0,2,2,9,0,0,0,1,6,0,0,0,0,0,FRA
31/10/20,IRE,Robbie Henshaw,C,1,0,0,0,0,5,4,9,23,1,5,0,1,8,2,0,0,0,0,FRA
31/10/20,IRE,Bundee Aki,C,0,0,0,0,0,0,2,9,16,0,5,0,1,3,0,0,0,0,0,FRA
31/10/20,IRE,Hugo Keenan,W,0,1,0,0,0,0,2,8,22,0,2,2,0,3,0,0,0,0,0,FRA
31/10/20,IRE,Johnny Sexton,FH,0,1,2,2,0,10,16,8,49,0,1,0,2,7,2,0,0,0,0,FRA
31/10/20,IRE,Conor Murray,SH,0,0,0,0,0,0,73,1,2,0,0,0,1,2,2,0,1,0,0,FRA
31/10/20,IRE,Cian Healy,P,1,0,0,0,0,5,1,3,2,0,1,0,0,2,2,0,0,0,0,FRA
31/10/20,IRE,Rob Herring,H,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,8,1,0,0,FRA
31/10/20,IRE,Andrew Porter,P,0,0,0,0,0,0,0,6,4,0,0,0,0,5,1,0,1,0,0,FRA
31/10/20,IRE,Tadhg Beirne,L,0,0,0,0,0,0,5,11,17,0,0,0,0,4,0,0,1,0,0,FRA
31/10/20,IRE,James Ryan,L,0,0,0,0,0,0,5,15,11,0,0,0,1,12,1,0,0,0,0,FRA
31/10/20,IRE,Caelan Doris,FL,0,0,0,0,0,0,1,4,8,0,0,0,1,7,0,0,1,1,0,FRA
31/10/20,IRE,Will Connors,FL,0,0,0,0,0,0,4,5,5,0,1,0,0,6,1,0,0,0,0,FRA
31/10/20,IRE,Christiaan Johan Stander,N8,0,0,0,0,0,0,9,13,20,0,0,0,1,9,0,0,1,0,0,FRA
31/10/20,IRE,Dave Heffernan,R,0,0,0,0,0,0,1,3,4,0,0,1,0,3,0,6,0,0,0,FRA
31/10/20,IRE,Ed Byrne,R,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,FRA
31/10/20,IRE,Finlay Bealham,R,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,FRA
31/10/20,IRE,Ultan Dillane,R,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,FRA
31/10/20,IRE,Peter O'Mahony,R,0,0,0,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,0,FRA
31/10/20,IRE,Jamison Gibson-Park,R,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,FRA
31/10/20,IRE,Ross Byrne,R,0,0,1,0,0,2,9,1,0,0,1,0,2,0,0,0,0,0,0,FRA
31/10/20,IRE,Chris Farrell,R,0,0,0,0,0,0,2,3,0,0,0,0,1,3,1,0,0,0,0,FRA
06/02/21,ITA,Jacopo Trulla,FB,0,0,0,0,0,0,8,11,75,1,1,2,1,2,2,0,0,0,0,FRA
06/02/21,ITA,Luca Sperandio,W,1,0,0,0,0,5,1,7,35,1,0,0,0,3,1,0,0,0,0,FRA
06/02/21,ITA,Marco Zanon,C,0,0,0,0,0,0,2,4,11,0,0,0,0,0,0,0,0,0,0,FRA
06/02/21,ITA,Ignacio Brex,C,0,0,0,0,0,0,7,15,88,2,1,0,0,10,1,0,1,0,0,FRA
06/02/21,ITA,Monty Ioane,W,0,0,0,0,0,0,3,15,92,2,6,0,0,2,0,0,0,0,0,FRA
06/02/21,ITA,Paolo Garbisi,FH,0,0,1,1,0,5,31,15,84,1,4,2,0,5,0,0,0,0,0,FRA
06/02/21,ITA,Stephen Varney,SH,0,0,0,0,0,0,109,5,11,1,3,2,2,3,3,0,0,0,0,FRA
06/02/21,ITA,Daniele Rimpelli,P,0,0,0,0,0,0,1,3,4,0,0,0,0,1,2,0,2,0,0,FRA
06/02/21,ITA,Luca Bigi,H,0,0,0,0,0,0,4,6,3,0,0,1,0,8,1,9,2,0,0,FRA
06/02/21,ITA,Marco Riccioni,P,0,0,0,0,0,0,2,5,3,0,0,0,0,3,0,0,0,0,0,FRA
06/02/21,ITA,Marco Lazzaroni,L,0,0,0,0,0,0,2,7,5,0,0,0,0,6,2,0,1,0,0,FRA
06/02/21,ITA,David Sisi,L,0,0,0,0,0,0,6,4,1,0,1,0,0,5,1,0,0,0,0,FRA
06/02/21,ITA,Seb Negri,FL,0,0,0,0,0,0,1,10,13,0,1,0,0,7,2,0,0,0,0,FRA
06/02/21,ITA,Johan Meyer,FL,0,0,0,0,0,0,1,10,34,0,1,0,1,3,1,0,0,0,0,FRA
06/02/21,ITA,Michele Lamaro,N8,0,0,0,0,0,0,2,13,11,0,0,0,1,12,4,0,0,0,0,FRA
06/02/21,ITA,Gianmarco Lucchesi,R,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,FRA
06/02/21,ITA,Danilo Fischetti,R,0,0,0,0,0,0,2,3,0,0,0,0,2,2,0,0,3,0,0,FRA
06/02/21,ITA,Giosue Zilocchi,R,0,0,0,0,0,0,1,3,5,0,1,0,1,3,5,0,2,0,0,FRA
06/02/21,ITA,Niccolo Cannone,R,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,FRA
06/02/21,ITA,Federico Ruzza,R,0,0,0,0,0,0,0,3,9,0,0,0,2,2,0,0,0,0,0,FRA
06/02/21,ITA,Maxime Mbanda,R,0,0,0,0,0,0,0,1,10,0,0,0,0,2,1,0,0,0,0,FRA
06/02/21,ITA,Guglielmo Palazzani,R,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,FRA
06/02/21,ITA,Carlo Canna,R,0,0,0,0,0,0,13,6,16,1,0,0,2,3,1,0,0,0,0,FRA
06/02/21,FRA,Brice Dulin,FB,1,1,0,0,0,5,10,9,59,1,3,0,1,8,0,0,0,0,0,ITA
06/02/21,FRA,Teddy Thomas,W,2,1,0,0,0,10,3,5,65,3,7,1,1,2,3,0,0,0,0,ITA
